192580301;NOTORIUM TAB 6MG/TAB ΒΤx30;BROMAZEPAM;2,17;1,89; ;3,06;;;;N;N05BA08;ADELCO A.E.  ΧΡΩΜ. ΑΘΗΝ. ΑΦΟΙ Ε. ΚΟΛΟΚΟΤΡΩΝΗ
192590101;MEPIVASTESIN  3% (30MG/ML) BTX50CARTR.X1.7ML;MEPIVACAINE HYDROCHLORIDE;11,94;10,39; ;16,84;;;;N;N01BB03;3M ESPE AG, GERMANY
192600101;FLUORESCEIN SODIUM/ΙΦΕΤ INJ.SOL 10%(0.85G/8.5ML) 10AMPX8.5ML;FLUORESCEIN SODIUM;8,65;7,53; ;12,20;;;;N;S01JA01;ΙΦΕΤ ΑΕ
192620101;VINCRISTINE/PHARMACHEMIE LY.PD.INJ 1MG/VIAL ΒΤΧ1VIAL+1AMPX10MLSO;VINCRISTINE SULFATE;3,58;3,11; ;5,05;;;;N;L01CA02;CHEMIPHARM Σ.Γ. ΝΤΕΤΣΑΒΕΣ & ΣΙΑ Ε.Ε.
192620102;VINCRISTINE/PHARMACHEMIE LY.PD.INJ 1MG/VIAL ΒΤΧ10VIAL+10AMPX10ML;VINCRISTINE SULFATE;33,93;29,52; ;47,84;;;;N;L01CA02;CHEMIPHARM Σ.Γ. ΝΤΕΤΣΑΒΕΣ & ΣΙΑ Ε.Ε.
192620103;VINCRISTINE/PHARMACHEMIE LY.PD.INJ 1MG/VIAL BTX1VIALS;VINCRISTINE SULFATE;3,58;3,11; ;5,05;;;;N;L01CA02;CHEMIPHARM Σ.Γ. ΝΤΕΤΣΑΒΕΣ & ΣΙΑ Ε.Ε.
192620104;VINCRISTINE/PHARMACHEMIE LY.PD.INJ 1MG/VIAL BTX10VIALS;VINCRISTINE SULFATE;33,93;29,52; ;47,84;;;;N;L01CA02;CHEMIPHARM Σ.Γ. ΝΤΕΤΣΑΒΕΣ & ΣΙΑ Ε.Ε.
192620201;VINCRISTINE/PHARMACHEMIE LY.PD.INJ 2MG/VIAL BTX1VIAL+1AMPX10MLSO;VINCRISTINE SULFATE;6,37;5,54; ;8,98;;;;N;L01CA02;CHEMIPHARM Σ.Γ. ΝΤΕΤΣΑΒΕΣ & ΣΙΑ Ε.Ε.
192620202;VINCRISTINE/PHARMACHEMIE LY.PD.INJ 2MG/VIAL BTX10VIAL+10AMPX10ML;VINCRISTINE SULFATE;53,10;46,20; ;74,87;;;;N;L01CA02;CHEMIPHARM Σ.Γ. ΝΤΕΤΣΑΒΕΣ & ΣΙΑ Ε.Ε.
192620203;VINCRISTINE/PHARMACHEMIE LY.PD.INJ 2MG/VIAL BTX1VIALS;VINCRISTINE SULFATE;6,37;5,54; ;8,98;;;;N;L01CA02;CHEMIPHARM Σ.Γ. ΝΤΕΤΣΑΒΕΣ & ΣΙΑ Ε.Ε.
192620204;VINCRISTINE/PHARMACHEMIE LY.PD.INJ 2MG/VIAL BTX10VIALS;VINCRISTINE SULFATE;53,10;46,20; ;74,87;;;;N;L01CA02;CHEMIPHARM Σ.Γ. ΝΤΕΤΣΑΒΕΣ & ΣΙΑ Ε.Ε.
192620401;VINCRISTINE/PHARMACHEMIE INJ.SOL 1MG/ML BT x 1 VIAL x 1 ML;VINCRISTINE SULFATE;3,58;3,11; ;5,05;;;;N;L01CA02;CHEMIPHARM Σ.Γ. ΝΤΕΤΣΑΒΕΣ & ΣΙΑ Ε.Ε.
192620402;VINCRISTINE/PHARMACHEMIE INJ.SOL 1MG/ML BT x 1 VIAL x 2 ML;VINCRISTINE SULFATE;6,28;5,46; ;8,86;;;;N;L01CA02;CHEMIPHARM Σ.Γ. ΝΤΕΤΣΑΒΕΣ & ΣΙΑ Ε.Ε.
192660102;GLICEROLO MICROCLISMI ENEMA  2,25G/3ML BTX3FLX3ML;GLYCEROL;1,26;1,10;;1,81;N;;;;A06AG04;MEDIPLANTS Μ.ΠΑΝΤΣΙΟΣ Ε ΞΑΝΘΟΥΛΗΣ ΟΕ
192690101;BRONCHO-VAXOM  20MG/CAP BTX30(BLIST 3X10);LIOPHILIZATE OF BACTERIAL LYSATES;9,43;8,20;;13,56;;;N;;V03AX;GAP A.E.
192690201;BRONCHO-VAXOM  40MG/CAP ΒΤx30(ΒLIST 3x10);LIOPHILIZATE OF BACTERIAL LYSATES;13,53;11,77;;19,45;;;N;;V03AX;GAP A.E.
192720101;ETHYL CHLORIDE/VARTER RITTER VL.S.TA 100% W/W FLx100 ML;ETHYL CHLORIDE;3,29;2,86;;4,73;;;N;;N01BX01;ΒΕΡΟΙΟΠΟΥΛΟΣ Α.Δ. & ΣΙΑ Ο.Ε.
192730101;TABRIN F.C.TAB 200MG/TAB ΒΤx16 (BLIST 2x8);OFLOXACIN;6,29;5,47; ;8,87;;;;N;J01MA01;SANOFI-AVENTIS AEBE
192730301;TABRIN SOL.INF 200MG/100ML VIAL BTx1 VIALx100 ML;OFLOXACIN HYDROCHLORIDE;6,53;5,68; ;9,21;;;;N;J01MA01;SANOFI-AVENTIS AEBE
192740101;NICORETTE  2MG/TAB ΒΤx105;NICOTINE RESIN;11,91;10,36;;17,12;N;;;;N07BA01;JOHNSON & JOHNSON ΕΛΛΑΣ ΚΑΤΑΝΑΛΩΤΙΚΑ ΠΡ.ΑΕΕ ΔΤ JOHNSON & JOHNSON ΕΛΛΑΣ CONSUMER AE
192740102;NICORETTE  2MG/TAB ΒΤx30;NICOTINE RESIN;3,42;2,98;;4,92;N;;;;N07BA01;JOHNSON & JOHNSON ΕΛΛΑΣ ΚΑΤΑΝΑΛΩΤΙΚΑ ΠΡ.ΑΕΕ ΔΤ JOHNSON & JOHNSON ΕΛΛΑΣ CONSUMER AE
192740201;NICORETTE CHW.TAB 4MG/TAB ΒΤx105;NICOTINE RESIN;6,50;5,66; ;9,17;;;;N;N07BA01;JOHNSON & JOHNSON ΕΛΛΑΣ ΚΑΤΑΝΑΛΩΤΙΚΑ ΠΡ.ΑΕΕ ΔΤ JOHNSON & JOHNSON ΕΛΛΑΣ CONSUMER AE
192740601;NICORETTE  10MG/UNIT BTx 42 ΜΟΝΑΔΕΣ;NICOTINE;13,15;11,44;;18,91;N;;;;N07BA01;JOHNSON & JOHNSON ΕΛΛΑΣ ΚΑΤΑΝΑΛΩΤΙΚΑ ΠΡ.ΑΕΕ ΔΤ JOHNSON & JOHNSON ΕΛΛΑΣ CONSUMER AE
192740602;NICORETTE  10MG/UNIT BTx18 ΜΟΝΑΔΕΣ;NICOTINE;4,44;3,86;;6,38;N;;;;N07BA01;JOHNSON & JOHNSON ΕΛΛΑΣ ΚΑΤΑΝΑΛΩΤΙΚΑ ΠΡ.ΑΕΕ ΔΤ JOHNSON & JOHNSON ΕΛΛΑΣ CONSUMER AE
192740603;NICORETTE  10MG/UNIT BTx18 ΜΟΝΑΔΕΣ;NICOTINE;4,44;3,86;;6,38;N;;;;N07BA01;JOHNSON & JOHNSON ΕΛΛΑΣ ΚΑΤΑΝΑΛΩΤΙΚΑ ΠΡ.ΑΕΕ ΔΤ JOHNSON & JOHNSON ΕΛΛΑΣ CONSUMER AE
192741401;NICORETTE FRESHMINT  2MG/TAB BTx30 (BLIST 2x15);NICOTINE RESIN;3,32;2,89;;4,77;N;;;;N07BA01;JOHNSON & JOHNSON ΕΛΛΑΣ ΚΑΤΑΝΑΛΩΤΙΚΑ ΠΡ.ΑΕΕ ΔΤ JOHNSON & JOHNSON ΕΛΛΑΣ CONSUMER AE
192741402;NICORETTE FRESHMINT  2MG/TAB BTx105 (BLIST 7x15);NICOTINE RESIN;10,22;8,89;;14,69;N;;;;N07BA01;JOHNSON & JOHNSON ΕΛΛΑΣ ΚΑΤΑΝΑΛΩΤΙΚΑ ΠΡ.ΑΕΕ ΔΤ JOHNSON & JOHNSON ΕΛΛΑΣ CONSUMER AE
192741501;NICORETTE FRESHMINT CHW.TAB 4MG/TAB BTx30 (BLIST 2x15);NICOTINE RESIN;3,64;3,17; ;5,23;;;N;;N07BA01;JOHNSON & JOHNSON ΕΛΛΑΣ ΚΑΤΑΝΑΛΩΤΙΚΑ ΠΡ.ΑΕΕ ΔΤ JOHNSON & JOHNSON ΕΛΛΑΣ CONSUMER AE
192741502;NICORETTE FRESHMINT CHW.TAB 4MG/TAB BTx105 (BLIST 7x15);NICOTINE RESIN;9,20;8,00; ;13,23;;;N;;N07BA01;JOHNSON & JOHNSON ΕΛΛΑΣ ΚΑΤΑΝΑΛΩΤΙΚΑ ΠΡ.ΑΕΕ ΔΤ JOHNSON & JOHNSON ΕΛΛΑΣ CONSUMER AE
192741801;NICORETTE CLEAR PATCH  10MG/16H BTx7 (13,5 cm2);NICOTINE;9,81;8,53;;14,10;N;;;;N07BA01;JOHNSON & JOHNSON ΕΛΛΑΣ ΚΑΤΑΝΑΛΩΤΙΚΑ ΠΡ.ΑΕΕ ΔΤ JOHNSON & JOHNSON ΕΛΛΑΣ CONSUMER AE
192741901;NICORETTE CLEAR PATCH  15MG/16H BTx7 (9 cm2);NICOTINE;9,88;8,60;;14,20;N;;;;N07BA01;JOHNSON & JOHNSON ΕΛΛΑΣ ΚΑΤΑΝΑΛΩΤΙΚΑ ΠΡ.ΑΕΕ ΔΤ JOHNSON & JOHNSON ΕΛΛΑΣ CONSUMER AE
192742001;NICORETTE CLEAR PATCH TTS 25MG/16H BTx7 (22,5 cm2);NICOTINE;9,23;8,03; ;13,27;;;N;;N07BA01;JOHNSON & JOHNSON ΕΛΛΑΣ ΚΑΤΑΝΑΛΩΤΙΚΑ ΠΡ.ΑΕΕ ΔΤ JOHNSON & JOHNSON ΕΛΛΑΣ CONSUMER AE
192742101;NICORETTE FRESHFRUIT  2MG/TAB BTx 30(BLIST 2x15);NICOTINE RESIN;3,42;2,98;;4,92;N;;;;N07BA01;JOHNSON & JOHNSON ΕΛΛΑΣ ΚΑΤΑΝΑΛΩΤΙΚΑ ΠΡ.ΑΕΕ ΔΤ JOHNSON & JOHNSON ΕΛΛΑΣ CONSUMER AE
192742102;NICORETTE FRESHFRUIT  2MG/TAB BTx105(BLIST 7x15);NICOTINE RESIN;11,91;10,36;;17,12;N;;;;N07BA01;JOHNSON & JOHNSON ΕΛΛΑΣ ΚΑΤΑΝΑΛΩΤΙΚΑ ΠΡ.ΑΕΕ ΔΤ JOHNSON & JOHNSON ΕΛΛΑΣ CONSUMER AE
192742202;NICORETTE FRESHFRUIT CHW.TAB 4MG/TAB BTx105(BLIST 7x15);NICOTINE RESIN;9,20;8,00; ;13,23;;;N;;N07BA01;JOHNSON & JOHNSON ΕΛΛΑΣ ΚΑΤΑΝΑΛΩΤΙΚΑ ΠΡ.ΑΕΕ ΔΤ JOHNSON & JOHNSON ΕΛΛΑΣ CONSUMER AE
192742301;NICORETTE ICEMINT  2MG/TAB BTx  30 (BLIST 2x15);NICOTINE RESIN;3,07;2,67;;4,41;N;;;;N07BA01;JOHNSON & JOHNSON ΕΛΛΑΣ ΚΑΤΑΝΑΛΩΤΙΚΑ ΠΡ.ΑΕΕ ΔΤ JOHNSON & JOHNSON ΕΛΛΑΣ CONSUMER AE
192742302;NICORETTE ICEMINT  2MG/TAB BTx 105 (BLIST 7x15);NICOTINE RESIN;8,44;7,34;;12,13;N;;;;N07BA01;JOHNSON & JOHNSON ΕΛΛΑΣ ΚΑΤΑΝΑΛΩΤΙΚΑ ΠΡ.ΑΕΕ ΔΤ JOHNSON & JOHNSON ΕΛΛΑΣ CONSUMER AE
192742402;NICORETTE  ICEMINT CHW.TAB 4MG/TAB BTx 105 (BLIST 7x15);NICOTINE RESIN;9,59;8,34; ;13,79;;;N;;N07BA01;JOHNSON & JOHNSON ΕΛΛΑΣ ΚΑΤΑΝΑΛΩΤΙΚΑ ΠΡ.ΑΕΕ ΔΤ JOHNSON & JOHNSON ΕΛΛΑΣ CONSUMER AE
192760101;DARONDA  14MG/2,8ML VIAL BTx1 VIALx2,8 ML;LEUPRORELIN ACETATE;64,95;56,51; ;91,58;;;;N;L02AE02;ABBVIE ΦΑΡΜΑΚΕΥΤΙΚΗ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ Δ.Τ. ABBVIE A.E.
192760201;DARONDA  DEPOT PS.INJ.SUS 3,75MG/VIAL BTx1VIAL+1 AMPx2 ML;LEUPRORELIN ACETATE;52,70;45,85; ;74,31;;;;N;L02AE02;ABBVIE ΦΑΡΜΑΚΕΥΤΙΚΗ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ Δ.Τ. ABBVIE A.E.
192760202;DARONDA  DEPOT PS.INJ.SUS 3,75MG/VIAL BTx1PF.DC.SYR;LEUPRORELIN ACETATE;58,44;50,84; ;82,40;;;;N;L02AE02;ABBVIE ΦΑΡΜΑΚΕΥΤΙΚΗ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ Δ.Τ. ABBVIE A.E.
192760401;DARONDA DEPOT PS.INJ.SUS 11,25MG/VIAL BTx1 ΚΙΤ;LEUPRORELIN ACETATE;147,21;128,07; ;207,57;;;;N;L02AE02;ABBVIE ΦΑΡΜΑΚΕΥΤΙΚΗ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ Δ.Τ. ABBVIE A.E.
192760402;DARONDA DEPOT PS.INJ.SUS 11,25MG/VIAL BTx1PF.SYR.+SET-;LEUPRORELIN ACETATE;156,28;135,96; ;220,36;;;;N;L02AE02;ABBVIE ΦΑΡΜΑΚΕΥΤΙΚΗ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ Δ.Τ. ABBVIE A.E.
192830101;FRAXIPARINE INJ.SOL 2850ANTI-XA IU/0,3ML PF.SYR. BTx2PF.SYRx0,3ML;NADROPARIN CALCIUM;2,70;2,35; ;3,81;;;;N;B01AB06;GLAXOSMITHKLINE AEBE
192830201;FRAXIPARINE INJ.SOL 5700ANTI-XA IU/0,6ML PF.SYR ΒΤx2PF.SYR.x0.6ML;NADROPARIN CALCIUM;4,71;4,10; ;6,64;;;;N;B01AB06;GLAXOSMITHKLINE AEBE
192830301;FRAXIPARINE INJ.SOL 9500ANTI-XA IU/1ML PF.SYR BTX2PF.SYRX1ML;NADROPARIN CALCIUM;5,69;4,95; ;8,02;;;;N;B01AB06;GLAXOSMITHKLINE AEBE
192850101;CYTOTEC TAB 200MCG/TAB ΒΤx42 (BLIST 3x14);MISOPROSTOL;6,39;5,56; ;9,01;;;;N;A02BB01;PFIZER ΕΛΛΑΣ Α.Ε.
192860201;IKOBEL EY.DRO.SOL 0.3% FLX5ML;TOBRAMYCIN;1,42;1,24; ;2,00;;;;N;S01AA12;RAFARM A.E.B.E.
192910101;LONARID-N SUPP (400+50+20)MG/SUP. BTx6 (FOIST 1x6);"PARACETAMOL;CAFFEINE;CODEINE PHOSPHATE HEMIHYDRATE";0,86;0,75; ;1,21;;;;N;N02AA59;BOEHRINGER INGELHEIM ΕΛΛΑΣ ΑΕ
192910203;LONARID-N  (400+50+10)MG/TAB BTx20 (BLIST 2x10);"PARACETAMOL;CAFFEINE;CODEINE PHOSPHATE HEMIHYDRATE";2,68;2,33; ;3,78;;;;N;N02BE51;BOEHRINGER INGELHEIM ΕΛΛΑΣ ΑΕ
192920101;BAYPRESS TAB 10MG/TAB ΒΤx30;NITRENDIPINE;6,06;5,27; ;8,54;;;;N;C08CA08;BAYER ΕΛΛΑΣ ΑΒΕΕ
192920201;BAYPRESS TAB 20MG/TAB ΒΤx30;NITRENDIPINE;6,19;5,39; ;8,73;;;;N;C08CA08;BAYER ΕΛΛΑΣ ΑΒΕΕ
192980201;DEXAMETHASONE/GAP TAB 1MG/TAB ΒΤΧ10;DEXAMETHASONE;2,25;1,96; ;3,17;;;;N;H02AB02;GAP A.E.
192980301;DEXAMETHASONE/GAP INJ.SOL 8MG(DEX.PH.)/2ML AMP BTX1AMPX2ML;DEXAMETHASONE SODIUM PHOSPHATE;2,56;2,23; ;3,61;;;;N;H02AB02;GAP A.E.
193060201;GANTIL CAPS 200MG/CAP BTX30(BLIST3X10);TOLFENAMIC ACID;2,25;1,96; ;3,17;;;;N;M01AG02;ELPEN AE ΦΑΡΜΑΚΕΥΤΙΚΗ ΒΙΟΜΗΧΑΝΙΑ
193060202;GANTIL CAPS 200MG/CAP BTX10(BLIST1X10);TOLFENAMIC ACID;0,75;0,65; ;1,06;;;;N;M01AG02;ELPEN AE ΦΑΡΜΑΚΕΥΤΙΚΗ ΒΙΟΜΗΧΑΝΙΑ
193060301;GANTIL ORAL.SUSP 10MG/5ML FLX125ML;TOLFENAMIC ACID;2,48;2,16; ;3,50;;;;N;M01AG02;ELPEN AE ΦΑΡΜΑΚΕΥΤΙΚΗ ΒΙΟΜΗΧΑΝΙΑ
193130101;SIRDALUD TAB 2,0 MG/TAB ΒΤx30 (BLIST 3x10);TIZANIDINE HYDROCHLORIDE;2,40;2,09; ;3,38;;;;N;M03BX02;NOVARTIS (HELLAS) A.E.B.E.
193130201;SIRDALUD TAB 4,00MG/TAB ΒΤx30 (BLIST 3x10);TIZANIDINE HYDROCHLORIDE;3,50;3,05; ;4,94;;;;N;M03BX02;NOVARTIS (HELLAS) A.E.B.E.
193140101;SOSTATIN TAB 200MG/TAB ΒΤx10 (BLIST 1x10);KETOCONAZOLE;3,10;2,70; ;4,37;;;;N;J02AB02;ANGELINI PHARMA HELLAS ΑΝΩΝΥΜΗ ΒΙΟΜΗΧΑΝΙΚΗ & ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΕΙΑ ΠΑΡΑΓΩΓΗΣ & ΕΜΠΟΡΙΑΣ ΦΑΡΜΑΚΩΝ Δ.Τ. ANGELINI PHARMA HELLAS ABEE
193150101;BETOPTIC EY.DRO.SOL 0,5% FLx5ML;BETAXOLOL HYDROCHLORIDE;2,10;1,83; ;2,96;;;;N;S01ED02;ΑΛΚΟΝ ΛΑΜΠΟΡΑΤΟΡΙΣ ΕΛΛΑΣ ΑΕΒΕ
193150201;BETOPTIC S EY.DRO.SUS 0,25% FLx5ML;BETAXOLOL HYDROCHLORIDE;2,39;2,08; ;3,37;;;;N;S01ED02;ΑΛΚΟΝ ΛΑΜΠΟΡΑΤΟΡΙΣ ΕΛΛΑΣ ΑΕΒΕ
193180101;ABDUCE CREAM 5%   W/W TBX10G;ACICLOVIR;4,09;3,56; ;5,77;;;;N;D06BB03;IASIS PHARMAC.HELLAS ΒΙΟΜ.& ΕΜΠ.Φ/ΚΩΝ-ΧΗΜ/ΚΩΝ & ΚΑΛ.ΠΡ.ΑΒΕΕ
193180102;ABDUCE  5%   W/W TUBX2G;ACICLOVIR;2,27;1,97;;3,26;N;;;;D06BB03;IASIS PHARMAC.HELLAS ΒΙΟΜ.& ΕΜΠ.Φ/ΚΩΝ-ΧΗΜ/ΚΩΝ & ΚΑΛ.ΠΡ.ΑΒΕΕ
193180103;ABDUCE CREAM 5%   W/W TUBX5G;ACICLOVIR;3,12;2,71; ;4,40;;;;N;D06BB03;IASIS PHARMAC.HELLAS ΒΙΟΜ.& ΕΜΠ.Φ/ΚΩΝ-ΧΗΜ/ΚΩΝ & ΚΑΛ.ΠΡ.ΑΒΕΕ
193240101;MEDACTER  2% TUBX30G;MICONAZOLE NITRATE;1,94;1,69;;2,79;N;;;;D01AC02;ANGELINI PHARMA HELLAS ΑΝΩΝΥΜΗ ΒΙΟΜΗΧΑΝΙΚΗ & ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΕΙΑ ΠΑΡΑΓΩΓΗΣ & ΕΜΠΟΡΙΑΣ ΦΑΡΜΑΚΩΝ Δ.Τ. ANGELINI PHARMA HELLAS ABEE
193240201;MEDACTER VAG.CR 2% TUBX78G+APLIC.;MICONAZOLE NITRATE;1,61;1,40; ;2,27;;;;N;G01AF04;ANGELINI PHARMA HELLAS ΑΝΩΝΥΜΗ ΒΙΟΜΗΧΑΝΙΚΗ & ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΕΙΑ ΠΑΡΑΓΩΓΗΣ & ΕΜΠΟΡΙΑΣ ΦΑΡΜΑΚΩΝ Δ.Τ. ANGELINI PHARMA HELLAS ABEE
193250101;NIMOTOP SOL.INF 10MG/50ML VIAL FLx50ML;NIMODIPINE;5,64;4,91; ;7,95;;;;N;C08CA06;BAYER ΕΛΛΑΣ ΑΒΕΕ
193250201;NIMOTOP F.C.TAB 30MG/TAB BTx30(BLIST3x10);NIMODIPINE;5,56;4,84; ;7,84;;;;N;C08CA06;BAYER ΕΛΛΑΣ ΑΒΕΕ
193280101;RHEUMAVEK GR.TAB 25MG/TAB BTX30(BLIST3X10);DICLOFENAC SODIUM;1,11;0,97; ;1,57;;;;N;M01AB05;ANGELINI PHARMA HELLAS ΑΝΩΝΥΜΗ ΒΙΟΜΗΧΑΝΙΚΗ & ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΕΙΑ ΠΑΡΑΓΩΓΗΣ & ΕΜΠΟΡΙΑΣ ΦΑΡΜΑΚΩΝ Δ.Τ. ANGELINI PHARMA HELLAS ABEE
193280301;RHEUMAVEK INJ.SOL 75MG/3ML AMP BTX5AMPX3ML;DICLOFENAC SODIUM;1,17;1,02; ;1,65;;;;N;M01AB05;ANGELINI PHARMA HELLAS ΑΝΩΝΥΜΗ ΒΙΟΜΗΧΑΝΙΚΗ & ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΕΙΑ ΠΑΡΑΓΩΓΗΣ & ΕΜΠΟΡΙΑΣ ΦΑΡΜΑΚΩΝ Δ.Τ. ANGELINI PHARMA HELLAS ABEE
193280401;RHEUMAVEK  1% TUBX100G;DICLOFENAC DIAETHYLAMMONIUM;2,70;2,35;;3,88;N;;;;M02AA15;ANGELINI PHARMA HELLAS ΑΝΩΝΥΜΗ ΒΙΟΜΗΧΑΝΙΚΗ & ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΕΙΑ ΠΑΡΑΓΩΓΗΣ & ΕΜΠΟΡΙΑΣ ΦΑΡΜΑΚΩΝ Δ.Τ. ANGELINI PHARMA HELLAS ABEE
193290101;STAMIN C.TAB 800MG/TAB ΒΤx30 (BLIST 3x10);PIRACETAM;1,32;1,15; ;1,90;;;N;;N06BX03;ANGELINI PHARMA HELLAS ΑΝΩΝΥΜΗ ΒΙΟΜΗΧΑΝΙΚΗ & ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΕΙΑ ΠΑΡΑΓΩΓΗΣ & ΕΜΠΟΡΙΑΣ ΦΑΡΜΑΚΩΝ Δ.Τ. ANGELINI PHARMA HELLAS ABEE
193290201;STAMIN SYR 1000MG/5ML FL x 150 ML;PIRACETAM;2,12;1,84; ;3,05;;;N;;N06BX03;ANGELINI PHARMA HELLAS ΑΝΩΝΥΜΗ ΒΙΟΜΗΧΑΝΙΚΗ & ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΕΙΑ ΠΑΡΑΓΩΓΗΣ & ΕΜΠΟΡΙΑΣ ΦΑΡΜΑΚΩΝ Δ.Τ. ANGELINI PHARMA HELLAS ABEE
193300101;TILCITIN F.C.TAB 20MG/TAB BTx10 (BLIST 1x10);TENOXICAM;2,42;2,11; ;3,41;;;;N;M01AC02;MEDA PHARMACEUTICALS S.A., GREECE
193330101;BOTAMYCIN-N CUT.SOL 1% FLX30ML;CLINDAMYCIN PHOSPHATE;1,70;1,48; ;2,40;;;;N;D10AF01;D.A.S.T. BIOTECH ΦΑΡ/ΚΗ ΕΠΕ Δ.Τ. D.A.S.T. BIOTECH PHARM ΕΠΕ
193330102;BOTAMYCIN-N CUT.SOL 1% BTXFL60ML;CLINDAMYCIN PHOSPHATE;2,98;2,59; ;4,20;;;;N;D10AF01;D.A.S.T. BIOTECH ΦΑΡ/ΚΗ ΕΠΕ Δ.Τ. D.A.S.T. BIOTECH PHARM ΕΠΕ
193330201;BOTAMYCIN-N GEL 1% TUBX30G;CLINDAMYCIN PHOSPHATE;3,03;2,64; ;4,27;;;;N;D10AF01;D.A.S.T. BIOTECH ΦΑΡ/ΚΗ ΕΠΕ Δ.Τ. D.A.S.T. BIOTECH PHARM ΕΠΕ
193400301;SELECTOL F.C.TAB 200MG/TAB BTx20 (σε BLISTER);CELIPROLOL HYDROCHLORIDE;3,89;3,38; ;5,49;;;;N;C07AB08;SANOFI-AVENTIS AEBE
193421201;ROFERON-A  3MIU/0,5ML PF.SYR. BTx1PF.SYR.x0,5ML;"INTERFERON ALFA 2A; RECOMBINANT";13,54;11,78; ;19,09;;;;N;L03AB04;ROCHE HELLAS A.E
193421301;ROFERON-A  4,5MIU/0,5ML PF.SYR. BTx1PF.SYR.x0,5ML;"INTERFERON ALFA 2A; RECOMBINANT";20,31;17,67; ;28,64;;;;N;L03AB04;ROCHE HELLAS A.E
193421303;ROFERON-A  4,5MIU/0,5ML PF.SYR. BTx6PF.SYR.x0,5ML;"INTERFERON ALFA 2A; RECOMBINANT";121,87;106,03; ;171,84;;;;N;L03AB04;ROCHE HELLAS A.E
193570101;CONSTILAX C.TAB 400MG/TAB ΒΤΧ14;NORFLOXACIN;4,26;3,71; ;6,01;;;;N;J01MA06;BROS Ε.Π.Ε.
193600201;FACTODIN CREAM 1% TUBX20G;CLOTRIMAZOLE;1,57;1,37; ;2,21;;;;N;D01AC01;ANGELINI PHARMA HELLAS ΑΝΩΝΥΜΗ ΒΙΟΜΗΧΑΝΙΚΗ & ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΕΙΑ ΠΑΡΑΓΩΓΗΣ & ΕΜΠΟΡΙΑΣ ΦΑΡΜΑΚΩΝ Δ.Τ. ANGELINI PHARMA HELLAS ABEE
193640101;TOLIKEN LOT 1% (W/V) FLx25 ML;CLINDAMYCIN PHOSPHATE;1,41;1,23; ;1,99;;;;N;D10AF01;ΦΑΡΜΕΞ Α.Ε.
193640102;TOLIKEN LOT 1% (W/V) FLx30 ML;CLINDAMYCIN PHOSPHATE;1,70;1,48; ;2,44;;;N;;D10AF01;ΦΑΡΜΕΞ Α.Ε.
193740101;CLOTAM CAPS 100MG/CAP BTx30 (BLIST 3x10);TOLFENAMIC ACID;3,70;3,22; ;5,22;;;;N;M01AG02;ROTTAPHARM HELLAS Α.Ε. ΠΑΡΑΓΩΓΗΣ & ΕΜΠΟΡΙΑΣ ΦΑΡΜΑΚΩΝ
193740201;CLOTAM CAPS 200MG/CAP BTx30 (BLIST 3x10);TOLFENAMIC ACID;2,81;2,44; ;3,96;;;;N;M01AG02;ROTTAPHARM HELLAS Α.Ε. ΠΑΡΑΓΩΓΗΣ & ΕΜΠΟΡΙΑΣ ΦΑΡΜΑΚΩΝ
193740301;CLOTAM S.R.F.C.TA 300MG/TAB BTx30 (BLIST 3x10);TOLFENAMIC ACID;6,28;5,46; ;8,86;;;;N;M01AG02;ROTTAPHARM HELLAS Α.Ε. ΠΑΡΑΓΩΓΗΣ & ΕΜΠΟΡΙΑΣ ΦΑΡΜΑΚΩΝ
193740401;CLOTAM ORAL.SUSP 10MG/5ML FLx125 ML;TOLFENAMIC ACID;3,10;2,70; ;4,37;;;;N;M01AG02;ROTTAPHARM HELLAS Α.Ε. ΠΑΡΑΓΩΓΗΣ & ΕΜΠΟΡΙΑΣ ΦΑΡΜΑΚΩΝ
194330102;BINDAZAC F.C.TAB 150MG/TAB BTx20(FOIL 2x10);RANITIDINE HYDROCHLORIDE;3,02;2,63; ;4,26;;;;N;A02BA02;ΝΟΡΜΑ ΕΛΛΑΣ Α.Ε.
194330103;BINDAZAC F.C.TAB 150MG/TAB ΒΤx30 (FOIL 3x10);RANITIDINE HYDROCHLORIDE;3,81;3,31; ;5,37;;;;N;A02BA02;ΝΟΡΜΑ ΕΛΛΑΣ Α.Ε.
