250121_1359_37719;37719;Διαγνωστικό σύνολο φασματοσκοπίας ατομικής απορρόφησης, <προσδιορίστε>;250121;1359
250121_1359_30377;30377;Διαγνωστικό σύνολο φερριτίνης;250121;1359
250121_1359_47426;47426;Διαγνωστικό σύνολο φθορισμομετρικού  ανοσοπροσδιορισμού (ΕΙΑ) , της λιποκαλίνης συνδεμένης με ζελατι;250121;1359
250121_1359_30389;30389;Διαγνωστικό σύνολο φλεκαϊνίδης;250121;1359
250121_1359_30357;30357;Διαγνωστικό σύνολο φλοιοεπινεφριδιοτρόπου ορμόνης;250121;1359
250121_1359_30378;30378;Διαγνωστικό σύνολο φολικού οξέος;250121;1359
250121_1359_30164;30164;Διαγνωστικό σύνολο φρουκτοζαμίνης;250121;1359
250121_1359_30165;30165;Διαγνωστικό σύνολο φρουκτόζης;250121;1359
250121_1359_43062;43062;Διαγνωστικό σύνολο φυσικών κυτταροκτόνων κυττάρων;250121;1359
250121_1359_34226;34226;Διαγνωστικό σύνολο φωσφατάσης προστατικού οξέος.;250121;1359
250121_1359_43200;43200;Διαγνωστικό σύνολο φωσφολιπάσης Α2;250121;1359
250121_1359_30176;30176;Διαγνωστικό σύνολο φωσφολιπιδίων;250121;1359
250121_1359_30191;30191;Διαγνωστικό σύνολο φωσφόρου/ανόργανων φωσφορικών αλάτων;250121;1359
250121_1359_30263;30263;Διαγνωστικό σύνολο φωσφορυλάσης ΒΒ  γλυκογόνου;250121;1359
250121_1359_30160;30160;Διαγνωστικό σύνολο χαλκού;250121;1359
250121_1359_31584;31584;Διαγνωστικό σύνολο χλωράλης ένυδρου;250121;1359
250121_1359_30406;30406;Διαγνωστικό σύνολο χλωραμφαινικόλης;250121;1359
250121_1359_43078;43078;Διαγνωστικό σύνολο χλωριούχου νατρίου, ούρων.;250121;1359
250121_1359_30188;30188;Διαγνωστικό σύνολο χλωριούχων;250121;1359
250121_1359_30157;30157;Διαγνωστικό σύνολο χολερυθρίνης;250121;1359
250121_1359_38506;38506;Διαγνωστικό σύνολο χοληνεστεράσης;250121;1359
250121_1359_30156;30156;Διαγνωστικό σύνολο χολικού οξέος;250121;1359
250121_1359_43224;43224;Διαγνωστικό σύνολο χονδροκαλσίνης;250121;1359
250121_1359_43103;43103;Διαγνωστικό σύνολο ουροπεψίνης, ούρων.;250121;1359
250121_1359_33336;33336;Διαγνωστικό σύνολο ουροπορφυρίνης.;250121;1359
250121_1359_31355;31355;Διαγνωστικό σύνολο ουροχοληνογόνο.;250121;1359
250121_1359_42986;42986;Διαγνωστικό σύνολο ουσιών οξείας φάσης, APR (APR: acute phase reactants);250121;1359
250121_1359_33361;33361;Διαγνωστικό σύνολο ουσιών που δεν προκαλούν ζύμωση της γλυκόζης;250121;1359
250121_1359_44433;44433;Διαγνωστικό σύνολο παγκρεατικού ογκοεμβρυϊκού αντιγόνου.;250121;1359
250121_1359_30561;30561;Διαγνωστικό σύνολο παράγοντα V Leiden;250121;1359
250121_1359_44418;44418;Διαγνωστικό σύνολο παράγοντα V ανθεκτικού στην ενεργοποιημένη πρωτεΐνη C;250121;1359
250121_1359_36019;36019;Διαγνωστικό σύνολο παράγοντα Β προπερδίνης.;250121;1359
250121_1359_30620;30620;Διαγνωστικό σύνολο παράγοντα νέκρωσης όγκων.;250121;1359
250121_1359_31598;31598;Διαγνωστικό σύνολο παραγώγων σουλφανιλαμιδίου;250121;1359
250121_1359_43113;43113;Διαγνωστικό σύνολο παράτυπων αντισωμάτων.;250121;1359
250121_1359_43349;43349;Διαγνωστικό σύνολο πεπτιδάσης βακτηρίων περιοδοντοπάθειας;250121;1359
250121_1359_30336;30336;Διαγνωστικό σύνολο πεπτιδίου C;250121;1359
250121_1359_44444;44444;Διαγνωστικό σύνολο πεπτιδίου προκολλαγόνου ΙΙΙ.;250121;1359
250121_1359_30355;30355;Διαγνωστικό σύνολο πεπτιδίου συγγενούς της παραθυρεοειδούς ορμόνης.;250121;1359
250121_1359_38550;38550;Διαγνωστικό σύνολο πεψίνης.;250121;1359
250121_1359_30373;30373;Διαγνωστικό σύνολο πεψινογόνου.;250121;1359
250121_1359_30577;30577;Διαγνωστικό σύνολο πλασμίνης.;250121;1359
250121_1359_30578;30578;Διαγνωστικό σύνολο πλασμινογόνου.;250121;1359
250121_1359_30778;30778;Διαγνωστικό σύνολο πολλαπλών αντιγόνων του  ιού της ανθρώπινης ανοσοανεπάρκειας;250121;1359
250121_1359_30789;30789;Διαγνωστικό σύνολο πολλαπλών αντιγόνων του ιού της λευχαιμίας των ανθρώπινων Τ-κυττάρων;250121;1359
250121_1359_30779;30779;Διαγνωστικό σύνολο πολλαπλών αντισωμάτων κατά του  ιού της ανθρώπινης ανοσοανεπάρκειας;250121;1359
250121_1359_30791;30791;Διαγνωστικό σύνολο πολλαπλών αντισωμάτων κατά του ιού της λευχαιμίας των ανθρώπινων Τ-κυττάρων;250121;1359
250121_1359_47393;47393;Διαγνωστικό σύνολο πολλών δεικτών αγγειακών εγκεφαλικών ατυχημάτων, ενζυμικού ανοσοπροσδιορισμού (ΕΙ;250121;1359
250121_1359_44179;44179;Διαγνωστικό σύνολο πολυαμίνης.;250121;1359
250121_1359_30602;30602;Διαγνωστικό σύνολο πολυειδικού αντιανθρώπινου ορού.;250121;1359
250121_1359_30177;30177;Διαγνωστικό σύνολο πορφοχοληνογόνου;250121;1359
250121_1359_33287;33287;Διαγνωστικό σύνολο πρεγναντριόλης.;250121;1359
250121_1359_33301;33301;Διαγνωστικό σύνολο πρεγνενολόνης.;250121;1359
250121_1359_30403;30403;Διαγνωστικό σύνολο πριμιδόνης.;250121;1359
250121_1359_30251;30251;Διαγνωστικό σύνολο προαλβουμίνης;250121;1359
250121_1359_30323;30323;Διαγνωστικό σύνολο προγεστερόνης;250121;1359
250121_1359_44438;44438;Διαγνωστικό σύνολο πρόδρομου πεπτιδίου απελευθέρωσης προγαστρίνης.;250121;1359
250121_1359_43815;43815;Διαγνωστικό σύνολο προενεργοποιητή του συστατικού C3 του συμπληρώματος;250121;1359
250121_1359_42852;42852;Διαγνωστικό σύνολο προϊνσουλίνης.;250121;1359
250121_1359_30575;30575;Διαγνωστικό σύνολο προϊόντων της αποικοδόμησης του ινωδογόνου;250121;1359
250121_1359_30392;30392;Διαγνωστικό σύνολο προκαϊναμίδης;250121;1359
250121_1359_30559;30559;Διαγνωστικό σύνολο προκαλλικρείνης/καλλικρεΐνης;250121;1359
250121_1359_30325;30325;Διαγνωστικό σύνολο προλακτίνης;250121;1359
250121_1359_44229;44229;Διαγνωστικό σύνολο προλυλοϋδροξυλάσης.;250121;1359
250121_1359_30436;30436;Διαγνωστικό σύνολο προποξυφαίνης.;250121;1359
240101_1311_12155;12155;Μπαλόνι, ενδομήτριο;240101;1311
240101_1311_17781;17781;Μπαλόνι, ορθοσφιγκτηριακό;240101;1311
240101_1311_12699;12699;Μπαλόνι, ρινικό;240101;1311
240101_1311_10667;10667;Μπότα γύψου;240101;1311
240101_1311_10304;10304;Μπότες λουτρού;240101;1311
240101_1311_35439;35439;Ορθοδοντικό άγκιστρο, μεταλλικό, προκατασκευασμένο;240101;1311
240101_1311_42374;42374;Ορθοδοντικό άγκιστρο, μεταλλικού σύρματος, κατά παραγγελία;240101;1311
240101_1311_46581;46581;Ορθοδοντικό αγκύλιο, μεταλλικό;240101;1311
240101_1311_46582;46582;Ορθοδοντικό αγκύλιο, πλαστικό;240101;1311
240101_1311_46589;46589;Ορθοδοντικό αγκύλιο, πλαστικό, επανεπεξεργασμένο;240101;1311
240101_1311_31797;31797;Ορθοδοντικό ελατήριο;240101;1311
240101_1311_31757;31757;Ορθοδοντικό εξωστοματικό κάλυμμα κεφαλής;240101;1311
240101_1311_31754;31754;Ορθοδοντικό μηχάνημα διατήρησης χώρου;240101;1311
240101_1311_16204;16204;Ορθοδοντικό σύρμα;240101;1311
240101_1311_41678;41678;Ορθοδοντικό σύστημα εφαρμογής, ρυθμιζόμενο;240101;1311
240101_1311_41397;41397;Ορθοδοντικό τόξο;240101;1311
240101_1311_40468;40468;Ορθοδοντικό τόξο προσώπου;240101;1311
240101_1311_37601;37601;Ορθοδοντικός μαγνήτης;240101;1311
240101_1311_33592;33592;Ορθοδοντικός νάρθηκας;240101;1311
240101_1311_35310;35310;Ορθοδοντικός συγκρατητήρας;240101;1311
240101_1311_41067;41067;Ορθοδοντικός σφιγκτήρας σιαγώνος;240101;1311
240101_1311_31759;31759;Ορθοδοντικός σωλήνας;240101;1311
240101_1311_46059;46059;Ορθοπαιδικό τσιμέντο, με φαρμακευτική ουσία;240101;1311
240101_1311_41033;41033;Όρθωση (κηδεμόνας) αυχενοθωρακικού οσφυοϊερού τμήματος σπονδυλικής στήλης, <προσδιορίστε>;240101;1311
240101_1311_44749;44749;Όρθωση (κηδεμόνας) πρόκλησης στατικού μαγνητισμού;240101;1311
240101_1311_41073;41073;Όρθωση (κηδεμόνας), θώρακος/ ισχίου/ γονάτου/ αστραγάλου, πλαίσιο ορθίας στάσεως;240101;1311
240101_1311_36228;36228;Όρθωση (κηδεμόνας), ισχίου;240101;1311
240101_1311_41478;41478;Όρθωση (κηδεμόνας), ισχίου/ γονάτου;240101;1311
240101_1311_41472;41472;Όρθωση (κηδεμόνας), ισχίου/ γονάτου/ αστραγάλου/ ποδός;240101;1311
240101_1311_41045;41045;Όρθωση (κηδεμόνας), κάμψεως καρπού/ χειρός/ δακτύλου;240101;1311
240101_1311_41458;41458;Όρθωση (κηδεμόνας), καρπού;240101;1311
240101_1311_41459;41459;Όρθωση (κηδεμόνας), καρπού / χειρός;240101;1311
240101_1311_44358;44358;Όρθωση (κηδεμόνας), καρπού / χειρός / δακτύλου, με μπαταρία;240101;1311
240101_1311_43082;43082;Όρθωση (κηδεμόνας), πλήρους σώματος;240101;1311
240101_1311_41462;41462;Όρθωση (κηδεμόνας), προέκτασης καρπού/ χειρός/ δακτύλου;240101;1311
240101_1311_41465;41465;Όρθωση (κηδεμόνας), ώμου;240101;1311
240101_1311_41466;41466;Όρθωση (κηδεμόνας), ώμου / αγκώνος;240101;1311
240101_1311_41467;41467;Όρθωση (κηδεμόνας), ώμου / αγκώνος / καρπού;240101;1311
240101_1311_41455;41455;Όρθωση (κηδεμόνας), ώμου / αγκώνος / καρπού / χειρός;240101;1311
240101_1311_41053;41053;Όρθωση αγκώνος;240101;1311
240101_1311_41464;41464;Όρθωση αγκώνος/καρπού/χειρός;240101;1311
240101_1311_36206;36206;Όρθωση αστραγάλου/ ποδός;240101;1311
240101_1311_41456;41456;Όρθωση δακτύλου;240101;1311
240101_1311_41566;41566;Όρθωση πλήρωσης κενών ράχης;240101;1311
240101_1311_41435;41435;Όρθωση ποδός;240101;1311
240101_1311_35381;35381;Όρθωση ποδός, μετεγχειρητική;240101;1311
240101_1311_41457;41457;Όρθωση χειρός;240101;1311
240101_1311_41043;41043;Όρθωση, αποφυγής οπισθοκάμψεως καρμπού/χειρός;240101;1311
240101_1311_41065;41065;Όρθωση, γονάτου;240101;1311
240101_1311_41070;41070;Όρθωση, γονάτου/ αστραγάλου/ ποδός;240101;1311
240101_1311_41044;41044;Όρθωση, διατήρησης θέσεως καρπού/ χειρός/ δακτύλου;240101;1311
240101_1311_41072;41072;Όρθωση, θώρακος/ ισχίου/ γονάτου/ αστραγάλου, παραπόδιο πλαίσιο;240101;1311
240101_1311_41074;41074;Όρθωση, θώρακος/ ισχίου/ γονάτου/ αστραγάλου, περιστροφική βαδιστική;240101;1311
240101_1311_41047;41047;Όρθωση, καρπού / χειρός / δακτύλου, αεροκίνητη;240101;1311
240101_1311_41461;41461;Όρθωση, προέκτασης καρπού / χειρός / μετακαρποφαλαγγικών κλειδώσεων;240101;1311
240101_1311_12837;12837;Ορθωτικό (κηδεμόνας), <προσδιορίστε>;240101;1311
240101_1311_41480;41480;Ορθωτικό (κηδεμόνας), θώρακος / ισχίου, γονάτου, αστραγάλου, <προσδιορίστε>;240101;1311
240101_1311_41038;41038;Ορθωτικό κράνος;240101;1311
240101_1311_31040;31040;Ορθωτικό υπόδημα, <προσδιορίστε>;240101;1311
240101_1311_31042;31042;Ορθωτικό υπόδημα, επί παραγγελία;240101;1311
240101_1311_31041;31041;Ορθωτικό υπόδημα, ετοιμοπαράδοτο;240101;1311
240101_1311_31043;31043;Ορθωτικό υπόδημα, προσαρμοσμένο;240101;1311
240101_1311_44746;44746;Ορός αποστειρωμένος, θεραπείας εισπνοής;240101;1311
240101_1311_36103;36103;Οστεογράφος;240101;1311
240101_1311_46372;46372;Οσχεϊκό στήριγμα;240101;1311
240101_1311_35861;35861;Ουλικό νήμα απώθησης, χωρίς φαρμακευτική ουσία;240101;1311
240101_1311_47238;47238;Ουρηθρικός διαστολέας, μιας χρήσεως;240101;1311
240101_1311_32022;32022;Ουρηθρικός καθετήρας, διαστολής;240101;1311
240101_1311_46587;46587;Ουρηθρικός καθετήρας, κυστογραφικός/ουρηθρογραφικός, γυναικείος;240101;1311
240101_1311_36125;36125;Ουρηθρικός καθετήρας, ουροδόχου κύστης, δειγματοληψίας;240101;1311
240101_1311_34930;34930;Ουρηθρικός καθετήρας, παροχέτευσης / έκπλυσης, μονής χορήγησης;240101;1311
240101_1311_35173;35173;Μάσκα προσώπου, μη-επανείσπνευσης, αέρα/οξυγόνου;240101;1311
240101_1311_35172;35172;Μάσκα προσώπου, μη-επανείσπνευσης, αερολύματος;240101;1311
240101_1311_35177;35177;Μάσκα προσώπου, χειρουργική, μιας χρήσεως;240101;1311
240101_1311_44331;44331;Μάσκα υπνοαπνοιακού συνδρόμου, <προσδιορίστε>;240101;1311
240101_1311_44521;44521;Μάσκα υπνοαπνοιακού συνδρόμου, στόματος, επαναχρησιμοποιήσιμη;240101;1311
1204_7131_36155;36155;Γεννήτρια συστήματος ηλεκτροχειρουργικής διαθερμίας, εξελιγμένο με αργό;1204;7131
1204_7131_45930;45930;Γεννήτρια συστήματος ηλεκτροχειρουργικής διαθερμίας, καρδιακό;1204;7131
250121_1359_45775;45775;Υλικό ελέγχου για το διαγνωστικό σύνολο της A-/B μεταφοράσης;250121;1359
250121_1359_41690;41690;Υλικό ελέγχου για το διαγνωστικό σύνολο της αφυδατάσης του 5-αμινολεβουλινικού οξέος;250121;1359
250121_1359_38170;38170;Υλικό ελέγχου για το διαγνωστικό σύνολο του 5-υδρόξυινδολοξεικού οξέος;250121;1359
250121_1359_40465;40465;Υλικό ελέγχου για το διαγνωστικό σύνολο του αντιγόνου p24  του ιού 1 της ανθρώπινης ανοσοανεπάρκειας;250121;1359
250121_1359_42128;42128;Υλικό ελέγχου για το διαγνωστικό σύνολο του απλού έρπητα;250121;1359
250121_1359_41377;41377;Υλικό ελέγχου για το διαγνωστικό σύνολο του δρεπανωτού πλασμωδίου;250121;1359
250121_1359_44049;44049;Υλικό ελέγχου για το διαγνωστικό σύνολο του ιού West Nile (Δυτικού Νείλου);250121;1359
250121_1359_41686;41686;Υλικό ελέγχου για το διαγνωστικό σύνολο του ισοενζύμου της αλκαλικής φωσφατάσης;250121;1359
250121_1359_45785;45785;Υλικό ελέγχου για το διαγνωστικό σύνολο του ισοενζύμου της όξινης φωσφατάσης;250121;1359
250121_1359_45800;45800;Υλικό ελέγχου για το διαγνωστικό σύνολο του κλάσματος άλφα-εμβρυικής πρωτεΐνης-L3;250121;1359
250121_1359_32446;32446;Υλικό ελέγχου για το διαγνωστικό σύνολο του μύκητα Histoplasma capsulatum;250121;1359
250121_1359_42144;42144;Υλικό ελέγχου για το διαγνωστικό σύνολο του ροταϊού;250121;1359
250121_1359_42086;42086;Υλικό ελέγχου για το διαγνωστικό σύνολο τρανσκοβαλαμίνης S.;250121;1359
250121_1359_44701;44701;Υλικό ελέγχου για το διαγνωστικό σύνολο τριγλυκεριδίων;250121;1359
250121_1359_41776;41776;Υλικό ελέγχου για το διαγνωστικό σύνολο τροπονίνης;250121;1359
250121_1359_42185;42185;Υλικό ελέγχου για το διαγνωστικό σύνολο υδροξυπρολίνης.;250121;1359
250121_1359_38180;38180;Υλικό ελέγχου για το διαγνωστικό σύνολο υποδοχέα οιστρογόνου;250121;1359
250121_1359_38198;38198;Υλικό ελέγχου για το διαγνωστικό σύνολο υποδοχέα προγεστερόνης;250121;1359
250121_1359_41773;41773;Υλικό ελέγχου για το διαγνωστικό σύνολο υποτάξεων της ανοσοσφαιρίνης D.;250121;1359
250121_1359_41355;41355;Υλικό ελέγχου για το διαγνωστικό σύνολο υποτάξεων της ανοσοσφαιρίνης G.;250121;1359
250121_1359_41769;41769;Υλικό ελέγχου για το διαγνωστικό σύνολο υποτάξεων της ανοσοσφαιρίνης Α.;250121;1359
250121_1359_41359;41359;Υλικό ελέγχου για το διαγνωστικό σύνολο υποτάξεων της ανοσοσφαιρίνης Μ.;250121;1359
250121_1359_42234;42234;Υλικό ελέγχου για το διαγνωστικό σύνολο φαινότυπου του παράγοντα Ρέζους;250121;1359
250121_1359_46891;46891;Υλικό ελέγχου για το διαγνωστικό σύνολο φασματοσκοπίας ατομικής απορρόφησης, αντιμονίου;250121;1359
250121_1359_46890;46890;Υλικό ελέγχου για το διαγνωστικό σύνολο φασματοσκοπίας ατομικής απορρόφησης, αντιμονίου;250121;1359
250121_1359_46892;46892;Υλικό ελέγχου για το διαγνωστικό σύνολο φασματοσκοπίας ατομικής απορρόφησης, αρσενικού;250121;1359
250121_1359_46893;46893;Υλικό ελέγχου για το διαγνωστικό σύνολο φασματοσκοπίας ατομικής απορρόφησης, ασβεστίου;250121;1359
250121_1359_46896;46896;Υλικό ελέγχου για το διαγνωστικό σύνολο φασματοσκοπίας ατομικής απορρόφησης, λιθίου;250121;1359
250121_1359_46897;46897;Υλικό ελέγχου για το διαγνωστικό σύνολο φασματοσκοπίας ατομικής απορρόφησης, μαγνησίου;250121;1359
250121_1359_46895;46895;Υλικό ελέγχου για το διαγνωστικό σύνολο φασματοσκοπίας ατομικής απορρόφησης, μολύβδου;250121;1359
250121_1359_46894;46894;Υλικό ελέγχου για το διαγνωστικό σύνολο φασματοσκοπίας ατομικής απορρόφησης, σιδήρου;250121;1359
250121_1359_46898;46898;Υλικό ελέγχου για το διαγνωστικό σύνολο φασματοσκοπίας ατομικής απορρόφησης, ψευδαργύρου;250121;1359
250121_1359_38196;38196;Υλικό ελέγχου για το διαγνωστικό σύνολο φωσφατάσης προστατικού οξέος.;250121;1359
250121_1359_44697;44697;Υλικό ελέγχου για το διαγνωστικό σύνολο χοληστερόλης;250121;1359
250121_1359_45787;45787;Υλικό ελέγχου για το διαγνωστικό σύνολο χρόνου ενεργοποιημένης μερικής θρομβοπλαστίνης;250121;1359
250121_1359_41870;41870;Υλικό ελέγχου για το διαγνωστικό σύνολο χρόνου θρομβίνης.;250121;1359
250121_1359_45793;45793;Υλικό ελέγχου για το διαγνωστικό σύνολο χρόνου πήξης ενεργοποιημένου ολικού αίματος;250121;1359
250121_1359_38247;38247;Υλικό ελέγχου για το διαγνωστικό σύνολο ωχρινοτρόπου ορμόνης;250121;1359
1200_7127_15198;15198;Πλυντήριο, <προσδιορίστε>;1200;7127
1200_7127_17671;17671;Πλυντήριο, απολύμανσης, <προσδιορίστε>;1200;7127
1200_7127_35424;35424;Πλυντήριο, απολύμανσης, εργαλείων/ εξοπλισμού;1200;7127
1200_7127_14413;14413;Πλυντήριο, απολύμανσης/ αποστείρωσης;1200;7127
1200_7127_35318;35318;Πλυντήριο, απολύμανσης/ εξυγίανσης;1200;7127
1200_7127_37037;37037;Πλυντήριο, εργαστηριακού εξοπλισμού;1200;7127
1200_7127_17651;17651;Σκούπα κενού, περισυλλογής υδραργύρου;1200;7127
1200_7127_36656;36656;Σταθεροποιητής τροφοδοτικού τάσης;1200;7127
1200_7127_36324;36324;Συσκευή αποστείρωσης, αερίου, <προσδιορίστε>;1200;7127
1200_7127_13740;13740;Συσκευή αποστείρωσης, αερίου, αιθυλενοξειδίου;1200;7127
1200_7127_40571;40571;Συσκευή αποστείρωσης, αερίου, διοξειδίου του χλωρίου;1200;7127
1200_7127_36305;36305;Συσκευή αποστείρωσης, αερίου, πλάσματος;1200;7127
1200_7127_40567;40567;Συσκευή αποστείρωσης, αερίου, υπεροξειδίου του υδρογόνου;1200;7127
1200_7127_40583;40583;Συσκευή αποστείρωσης, αερίου, φορμαλδεΰδης;1200;7127
1200_7127_35365;35365;Συσκευή αποστείρωσης, ιονίζουσας ακτινοβολίας, <προσδιορίστε>;1200;7127
1200_7127_38716;38716;Συσκευή αποστείρωσης, ιονίζουσας ακτινοβολίας, ακτίνων Χ;1200;7127
1200_7127_41139;41139;Συσκευή αποστείρωσης, ιονίζουσας ακτινοβολίας, γ-ακτινοβολίας;1200;7127
1200_7127_38717;38717;Συσκευή αποστείρωσης, ιονίζουσας ακτινοβολίας, επιταχυμένων ηλεκτρονίων;1200;7127
1200_7127_35366;35366;Συσκευή αποστείρωσης, υγρής θερμότητας, <προσδιορίστε>;1200;7127
1200_7127_41450;41450;Συσκευή αποστείρωσης, υγρής θερμότητας, ρευστού;1200;7127
240101_1311_37589;37589;Τυποποιημένη συσκευασία αυτόματης πλήρωσης σύριγγας;240101;1311
250121_1359_42868;42868;Διαγνωστικό σύνολο γλυκοχολικού οξέος;250121;1359
250121_1359_30678;30678;Διαγνωστικό σύνολο ολικών αντισωμάτων κατά χλαμυδίων;250121;1359
250121_1359_30684;30684;Διαγνωστικό σύνολο ολικών αντισωμάτων του βακτηρίου Gonococcus;250121;1359
250121_1359_30179;30179;Διαγνωστικό σύνολο ολικών λιπιδίων;250121;1359
250121_1359_30180;30180;Διαγνωστικό σύνολο ολικών πορφυρινών;250121;1359
250121_1359_30181;30181;Διαγνωστικό σύνολο ολικών πρωτεΐνών;250121;1359
250121_1359_43149;43149;Διαγνωστικό σύνολο ομοβανιλικού οξέος;250121;1359
250121_1359_30175;30175;Διαγνωστικό σύνολο οξαλικών;250121;1359
250121_1359_42870;42870;Διαγνωστικό σύνολο οξειδάσης μονοαμίνης;250121;1359
250121_1359_38498;38498;Διαγνωστικό σύνολο όξινης φωσφατάσης;250121;1359
250121_1359_30186;30186;Διαγνωστικό σύνολο όξινων ανθρακικών ιόντων;250121;1359
250121_1359_30372;30372;Διαγνωστικό σύνολο οξυτοκίνης.;250121;1359
250121_1359_30434;30434;Διαγνωστικό σύνολο οπιούχων.;250121;1359
250121_1359_42957;42957;Διαγνωστικό σύνολο ορολογικής τυποποίησης του παρααιμολυτικού δονακίου (βακτηρίου  Vibrio parahaemol;250121;1359
250121_1359_30352;30352;Διαγνωστικό σύνολο οστεοκαλσίνης;250121;1359
250121_1359_44204;44204;Διαγνωστικό σύνολο ουρεάσης του ελικοβακτηρίου του πυλωρού;250121;1359
250121_1359_44436;44436;Διαγνωστικό σύνολο ουριδυλομεταφοράσης της 1-φωσφορικής γαλακτόζης;250121;1359
250121_1359_30183;30183;Διαγνωστικό σύνολο ουρικού οξέος;250121;1359
250121_1359_30452;30452;Διαγνωστικό σύνολο ούρο/κοπρο-πορφυρίνης;250121;1359
250121_1359_37739;37739;Διαγνωστικό σύνολο του μύκητα Coccidioides immitis;250121;1359
250121_1359_37746;37746;Διαγνωστικό σύνολο του μύκητα Cryptococcus neoformans;250121;1359
250121_1359_37734;37734;Διαγνωστικό σύνολο του μύκητα Histoplasma capsulatum;250121;1359
250121_1359_37741;37741;Διαγνωστικό σύνολο του μύκητα ασπέργιλλου;250121;1359
250121_1359_30570;30570;Διαγνωστικό σύνολο του παράγοντα 4 των αιμοπεταλίων.;250121;1359
250121_1359_30548;30548;Διαγνωστικό σύνολο του παράγοντα πήξης IX;250121;1359
250121_1359_30544;30544;Διαγνωστικό σύνολο του παράγοντα πήξης VI;250121;1359
250121_1359_30545;30545;Διαγνωστικό σύνολο του παράγοντα πήξης VII;250121;1359
250121_1359_30547;30547;Διαγνωστικό σύνολο του παράγοντα πήξης VIII;250121;1359
250121_1359_30558;30558;Διαγνωστικό σύνολο του παράγοντα πήξης von Willebrand;250121;1359
250121_1359_30546;30546;Διαγνωστικό σύνολο του παράγοντα πήξης VΙIa;250121;1359
250121_1359_30549;30549;Διαγνωστικό σύνολο του παράγοντα πήξης X;250121;1359
250121_1359_30551;30551;Διαγνωστικό σύνολο του παράγοντα πήξης XI;250121;1359
250121_1359_30552;30552;Διαγνωστικό σύνολο του παράγοντα πήξης XII;250121;1359
250121_1359_30553;30553;Διαγνωστικό σύνολο του παράγοντα πήξης XIIa;250121;1359
250121_1359_30554;30554;Διαγνωστικό σύνολο του παράγοντα πήξης XIII;250121;1359
250121_1359_30555;30555;Διαγνωστικό σύνολο του παράγοντα πήξης XIIIa;250121;1359
250121_1359_30556;30556;Διαγνωστικό σύνολο του παράγοντα πήξης XIIIs;250121;1359
250121_1359_30542;30542;Διαγνωστικό σύνολο του παράγοντα πήξης ΙΙ;250121;1359
250121_1359_30543;30543;Διαγνωστικό σύνολο του παράγοντα πήξης ΙΙa;250121;1359
250121_1359_43361;43361;Διαγνωστικό σύνολο του προιόντος αποικοδόμησης ινώδους / ινωδογόνου και ή του θραύσματος Ε;250121;1359
250121_1359_30675;30675;Διαγνωστικό σύνολο του πρωτόζωου Cryptosporidium;250121;1359
250121_1359_30821;30821;Διαγνωστικό σύνολο του πρωτόζωου Distoma;250121;1359
250121_1359_36173;36173;Διαγνωστικό σύνολο του πρωτόζωου Giardia lamblia;250121;1359
250121_1359_44292;44292;'Διαγνωστικό σύνολο του πυρηνικού αντιγόνου του ιού της ηπατίτιδας C.;250121;1359
250121_1359_43456;43456;Διαγνωστικό σύνολο του πυρηνικού θραύσματος της βήτα υπομονάδας της ανθρώπινης χοριακής γοναδοτροπίν;250121;1359
250121_1359_30815;30815;Διαγνωστικό σύνολο του ροταϊού;250121;1359
250121_1359_30656;30656;Διαγνωστικό σύνολο του σταφυλόκκοκου;250121;1359
250121_1359_43073;43073;Διαγνωστικό σύνολο του συμπλέγματος ενεργοποιητή πλασμινογόνου του ιστού και αναστολέα-1 του ενεργοπ;250121;1359
250121_1359_30239;30239;Διαγνωστικό σύνολο του συστατικού C1q του συμπληρώματος;250121;1359
250121_1359_30243;30243;Διαγνωστικό σύνολο του συστατικού C4 του συμπληρώματος;250121;1359
250121_1359_30245;30245;Διαγνωστικό σύνολο του συστατικού C5-9 του συμπληρώματος;250121;1359
250121_1359_30244;30244;Διαγνωστικό σύνολο του συστατικού C5a του συμπληρώματος;250121;1359
250121_1359_30254;30254;Διαγνωστικό σύνολο τρανσκοβαλαμίνης S.;250121;1359
250121_1359_30182;30182;Διαγνωστικό σύνολο τριγλυκεριδίων;250121;1359
250121_1359_30312;30312;Διαγνωστικό σύνολο τριϊωδοθυρονίνης;250121;1359
250121_1359_30451;30451;Διαγνωστικό σύνολο τρικυκλικών αντικαταθλιπτικών;250121;1359
250121_1359_30450;30450;Διαγνωστικό σύνολο τριχλωροξικού οξέoς.;250121;1359
250121_1359_33379;33379;Διαγνωστικό σύνολο τριχομονάδας;250121;1359
250121_1359_30266;30266;Διαγνωστικό σύνολο τροπονίνης;250121;1359
250121_1359_30550;30550;Διαγνωστικό σύνολο των παραγόντων πήξης ΙΙ, VII, X;250121;1359
250121_1359_43462;43462;Διαγνωστικό σύνολο υδατανθρακικού αντιγόνου KL-6 που περιέχει σιαλικό οξύ;250121;1359
250121_1359_43309;43309;Διαγνωστικό σύνολο υδατανθρακικού αντιγόνου σχετιζόμενου με ανθρώπινο όγκο;250121;1359
250121_1359_31650;31650;Διαγνωστικό σύνολο υδραργύρου;250121;1359
250121_1359_16379;16379;Διαγνωστικό σύνολο χρόνου αιμορραγίας;250121;1359
250121_1359_38553;38553;Διαγνωστικό σύνολο χρόνου ενεργοποιημένης μερικής θρομβοπλαστίνης;250121;1359
